#     mchi           x            b             tau            c           u,d,s         top            Z             W         Z no prompt   W no prompt
#
 0.10000E+02   0.33749E+00   0.17130E+00   0.25809E+00   0.68020E-01   0.44498E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.34255E+00   0.16494E+00   0.25557E+00   0.64879E-01   0.39360E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.34769E+00   0.15864E+00   0.25299E+00   0.61811E-01   0.34715E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.35290E+00   0.15242E+00   0.25037E+00   0.58817E-01   0.30528E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.35819E+00   0.14627E+00   0.24768E+00   0.55899E-01   0.26765E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.36356E+00   0.14019E+00   0.24494E+00   0.53057E-01   0.23392E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.36901E+00   0.13419E+00   0.24214E+00   0.50293E-01   0.20377E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.37454E+00   0.12827E+00   0.23929E+00   0.47607E-01   0.17692E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.38015E+00   0.12245E+00   0.23637E+00   0.45002E-01   0.15308E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.38585E+00   0.11671E+00   0.23340E+00   0.42478E-01   0.13198E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.39164E+00   0.11107E+00   0.23036E+00   0.40035E-01   0.11337E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.39751E+00   0.10552E+00   0.22727E+00   0.37674E-01   0.97012E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.40347E+00   0.10009E+00   0.22411E+00   0.35395E-01   0.82687E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.40952E+00   0.94761E-01   0.22090E+00   0.33199E-01   0.70191E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.41565E+00   0.89551E-01   0.21762E+00   0.31086E-01   0.59331E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.42189E+00   0.84461E-01   0.21428E+00   0.29056E-01   0.49933E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.42821E+00   0.79499E-01   0.21088E+00   0.27108E-01   0.41832E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.43463E+00   0.74667E-01   0.20742E+00   0.25242E-01   0.34881E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.44114E+00   0.69973E-01   0.20389E+00   0.23458E-01   0.28943E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
